time,open,high,low,close,"SOY1!, BMFBOVESPA: Open","SOY1!, BMFBOVESPA: High","SOY1!, BMFBOVESPA: Low","SOY1!, BMFBOVESPA: Close","SOJ.ROS1!, MATBAROFEX: Open","SOJ.ROS1!, MATBAROFEX: High","SOJ.ROS1!, MATBAROFEX: Low","SOJ.ROS1!, MATBAROFEX: Close","TGSB1!*JPYUSD, TOCOM: Open","TGSB1!*JPYUSD, TOCOM: High","TGSB1!*JPYUSD, TOCOM: Low","TGSB1!*JPYUSD, TOCOM: Close",Commercials long,Commercials short,Commercials net,Large Speculators long,Large Speculators short,Large Speculators net,Small Speculators long,Small Speculators short,Small Speculators net,MA,Smoothing Line,Volume,Volume MA,OI,Commercials long,Commercials short,Commercials net,Large Speculators long,Large Speculators short,Large Speculators net,Small Speculators long,Small Speculators short,Small Speculators net
2008-05-28T00:00:00Z,1345,1385,1336.5,1372.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,665.7966,670.7613,662.91,664.05,204170,-285146,-80976,147460,-32734,114726,49108,-82858,-33750,NaN,NaN,NaN,NaN,NaN,204170,-285146,-80976,147460,-32734,114726,49108,-82858,-33750
2008-05-29T00:00:00Z,1372.25,1376,1307.75,1322.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,656.4499999999999,662.6568,650.1684,656.3856,204170,-285146,-80976,147460,-32734,114726,49108,-82858,-33750,NaN,NaN,NaN,NaN,NaN,204170,-285146,-80976,147460,-32734,114726,49108,-82858,-33750
2008-05-30T00:00:00Z,1316,1365,1308,1363.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,641.3136,647.4408,641.3136,641.9943999999999,204170,-285146,-80976,147460,-32734,114726,49108,-82858,-33750,NaN,NaN,NaN,NaN,NaN,204170,-285146,-80976,147460,-32734,114726,49108,-82858,-33750
2008-06-02T00:00:00Z,1357,1384.5,1353,1365.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,649.5383999999999,658.4928000000001,643.6918,650.5178,204170,-285146,-80976,147460,-32734,114726,49108,-82858,-33750,NaN,NaN,NaN,NaN,NaN,204170,-285146,-80976,147460,-32734,114726,49108,-82858,-33750
2008-06-03T00:00:00Z,1364.75,1384,1346.5,1359.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,652.4238,668.3688000000001,647.6315999999999,660.5917999999999,205338,-289869,-84531,153734,-32332,121402,46760,-83631,-36871,NaN,NaN,NaN,NaN,NaN,205338,-289869,-84531,153734,-32332,121402,46760,-83631,-36871
2008-06-04T00:00:00Z,1362,1400,1348.5,1389,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,658.4159999999999,668.0862,657.72,659.5155,205338,-289869,-84531,153734,-32332,121402,46760,-83631,-36871,NaN,NaN,NaN,NaN,NaN,205338,-289869,-84531,153734,-32332,121402,46760,-83631,-36871
2008-06-05T00:00:00Z,1392,1456,1390.25,1452,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,674.6355,675.3494,670.3521000000001,670.3521000000001,205338,-289869,-84531,153734,-32332,121402,46760,-83631,-36871,NaN,NaN,NaN,NaN,NaN,205338,-289869,-84531,153734,-32332,121402,46760,-83631,-36871
2008-06-06T00:00:00Z,1452.75,1487.75,1448.5,1457.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,692.8881,700.2671,692.8881,699.5292000000001,205338,-289869,-84531,153734,-32332,121402,46760,-83631,-36871,NaN,NaN,NaN,NaN,NaN,205338,-289869,-84531,153734,-32332,121402,46760,-83631,-36871
2008-06-09T00:00:00Z,1469.25,1489.5,1446.5,1452,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,705.8808,725.2336,696.9456,713.0448,205338,-289869,-84531,153734,-32332,121402,46760,-83631,-36871,NaN,NaN,NaN,NaN,NaN,205338,-289869,-84531,153734,-32332,121402,46760,-83631,-36871
2008-06-10T00:00:00Z,1453.5,1465.75,1419,1446.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,711.2664,711.2664,688.2958,688.2958,201278,-300962,-99684,166026,-39423,126603,54583,-81502,-26919,NaN,NaN,NaN,NaN,NaN,201278,-300962,-99684,166026,-39423,126603,54583,-81502,-26919
2008-06-11T00:00:00Z,1453.5,1516.5,1452.25,1516.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,708.3207,712.9053,701.5536000000001,710.6323,201278,-300962,-99684,166026,-39423,126603,54583,-81502,-26919,NaN,NaN,NaN,NaN,NaN,201278,-300962,-99684,166026,-39423,126603,54583,-81502,-26919
2008-06-12T00:00:00Z,1530.75,1546.75,1492.25,1536.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,729.1592,729.1592,706.3442000000001,708.557,201278,-300962,-99684,166026,-39423,126603,54583,-81502,-26919,NaN,NaN,NaN,NaN,NaN,201278,-300962,-99684,166026,-39423,126603,54583,-81502,-26919
2008-06-13T00:00:00Z,1537,1571.75,1520.25,1560,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,704.408,714.1888,702.512,708.032,201278,-300962,-99684,166026,-39423,126603,54583,-81502,-26919,NaN,NaN,NaN,NaN,NaN,201278,-300962,-99684,166026,-39423,126603,54583,-81502,-26919
2008-06-16T00:00:00Z,1569.75,1588.5,1523.5,1534,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,725.8054999999999,736.17,725.8054999999999,730.605,201278,-300962,-99684,166026,-39423,126603,54583,-81502,-26919,NaN,NaN,NaN,NaN,NaN,201278,-300962,-99684,166026,-39423,126603,54583,-81502,-26919
2008-06-17T00:00:00Z,1520.75,1558,1513.25,1553,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,710.7546,732.8416,710.7546,722.9849999999999,203573,-302981,-99408,170109,-42403,127706,55379,-83677,-28298,NaN,NaN,NaN,NaN,NaN,203573,-302981,-99408,170109,-42403,127706,55379,-83677,-28298
2008-06-18T00:00:00Z,1550.75,1566.75,1528,1543,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,736.0631999999999,742.527,736.0631999999999,738.522,203573,-302981,-99408,170109,-42403,127706,55379,-83677,-28298,NaN,NaN,NaN,NaN,NaN,203573,-302981,-99408,170109,-42403,127706,55379,-83677,-28298
2008-06-19T00:00:00Z,1546,1552.25,1491.75,1521.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,734.373,740.7449999999999,720.3140999999999,720.3140999999999,203573,-302981,-99408,170109,-42403,127706,55379,-83677,-28298,NaN,NaN,NaN,NaN,NaN,203573,-302981,-99408,170109,-42403,127706,55379,-83677,-28298
2008-06-20T00:00:00Z,1520,1541.25,1498.5,1509,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,706.4991,713.4029999999999,698.2101,702.7587000000001,203573,-302981,-99408,170109,-42403,127706,55379,-83677,-28298,NaN,NaN,NaN,NaN,NaN,203573,-302981,-99408,170109,-42403,127706,55379,-83677,-28298
2008-06-23T00:00:00Z,1495.75,1506.75,1473.75,1502.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,700.982,710.4461,697.493,703.5782,203573,-302981,-99408,170109,-42403,127706,55379,-83677,-28298,NaN,NaN,NaN,NaN,NaN,203573,-302981,-99408,170109,-42403,127706,55379,-83677,-28298
2008-06-24T00:00:00Z,1508,1517,1480.25,1491,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,700.259,710.2205,699.5214000000001,700.72,206919,-297749,-90830,149602,-29564,120038,53368,-82576,-29208,NaN,NaN,NaN,NaN,NaN,206919,-297749,-90830,149602,-29564,120038,53368,-82576,-29208
2008-06-25T00:00:00Z,1491,1526.25,1480.5,1525,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,692.6064,704.6127,692.6064,696.11,206919,-297749,-90830,149602,-29564,120038,53368,-82576,-29208,NaN,NaN,NaN,NaN,NaN,206919,-297749,-90830,149602,-29564,120038,53368,-82576,-29208
2008-06-26T00:00:00Z,1526.75,1569.5,1519.5,1561.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,710.8620000000001,719.343,706.5286000000001,716.7769000000001,206919,-297749,-90830,149602,-29564,120038,53368,-82576,-29208,NaN,NaN,NaN,NaN,NaN,206919,-297749,-90830,149602,-29564,120038,53368,-82576,-29208
2008-06-27T00:00:00Z,1560.5,1579,1551,1559.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,725.7145,736.866,725.3421000000001,735.2982,206919,-297749,-90830,149602,-29564,120038,53368,-82576,-29208,NaN,NaN,NaN,NaN,NaN,206919,-297749,-90830,149602,-29564,120038,53368,-82576,-29208
2008-06-30T00:00:00Z,1559.5,1577,1530,1574,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,732.734,740.554,725.9876,725.9876,206919,-297749,-90830,149602,-29564,120038,53368,-82576,-29208,NaN,NaN,NaN,NaN,NaN,206919,-297749,-90830,149602,-29564,120038,53368,-82576,-29208
2008-07-01T00:00:00Z,1574.75,1610,1569,1610,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,731.797,742.2975,731.797,735.2982,196682,-298897,-102215,157366,-32924,124442,55771,-77998,-22227,NaN,NaN,NaN,NaN,NaN,196682,-298897,-102215,157366,-32924,124442,55771,-77998,-22227
2008-07-02T00:00:00Z,1608.75,1634.75,1594.5,1630,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,748.3363999999999,753.4115999999999,744.303,751.812,196682,-298897,-102215,157366,-32924,124442,55771,-77998,-22227,NaN,NaN,NaN,NaN,NaN,196682,-298897,-102215,157366,-32924,124442,55771,-77998,-22227
2008-07-03T00:00:00Z,1633,1636.75,1596,1631,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,759.332,759.332,729.7178,731.3005,196682,-298897,-102215,157366,-32924,124442,55771,-77998,-22227,NaN,NaN,NaN,NaN,NaN,196682,-298897,-102215,157366,-32924,124442,55771,-77998,-22227
2008-07-07T00:00:00Z,1615,1618,1561,1561,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,745.5068,747.8928,741.5648,741.5648,196682,-298897,-102215,157366,-32924,124442,55771,-77998,-22227,NaN,NaN,NaN,NaN,NaN,196682,-298897,-102215,157366,-32924,124442,55771,-77998,-22227
2008-07-08T00:00:00Z,1560,1561.5,1481,1529.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,726.7168,732.9816000000001,725.1505999999999,725.1505999999999,200484,-291115,-90631,149633,-33335,116298,56097,-81764,-25667,NaN,NaN,NaN,NaN,NaN,200484,-291115,-90631,149633,-33335,116298,56097,-81764,-25667
2008-07-09T00:00:00Z,1529,1560,1529,1557,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,729.688,735.992,716.7239999999999,720.594,200484,-291115,-90631,149633,-33335,116298,56097,-81764,-25667,NaN,NaN,NaN,NaN,NaN,200484,-291115,-90631,149633,-33335,116298,56097,-81764,-25667
2008-07-10T00:00:00Z,1560.5,1590,1546,1587,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,727.8558,736.0704000000001,724.4341999999999,730.5656,200484,-291115,-90631,149633,-33335,116298,56097,-81764,-25667,NaN,NaN,NaN,NaN,NaN,200484,-291115,-90631,149633,-33335,116298,56097,-81764,-25667
2008-07-11T00:00:00Z,1589.75,1620,1561,1596,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,737.0686,746.5894,732.6093999999999,740.4954,200484,-291115,-90631,149633,-33335,116298,56097,-81764,-25667,NaN,NaN,NaN,NaN,NaN,200484,-291115,-90631,149633,-33335,116298,56097,-81764,-25667
2008-07-14T00:00:00Z,1583.5,1583.5,1549.25,1559,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,728.208,735.6738,723.7152,724.4884,200484,-291115,-90631,149633,-33335,116298,56097,-81764,-25667,NaN,NaN,NaN,NaN,NaN,200484,-291115,-90631,149633,-33335,116298,56097,-81764,-25667
2008-07-15T00:00:00Z,1557.25,1581.75,1515,1516,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,720.6467,746.428,715.1184,743.3015999999999,192021,-282135,-90114,153194,-37359,115835,56728,-82449,-25721,NaN,NaN,NaN,NaN,NaN,192021,-282135,-90114,153194,-37359,115835,56728,-82449,-25721
2008-07-16T00:00:00Z,1514.5,1559.5,1488,1548,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,728.0856,734.2103999999999,725.0232,725.0232,192021,-282135,-90114,153194,-37359,115835,56728,-82449,-25721,NaN,NaN,NaN,NaN,NaN,192021,-282135,-90114,153194,-37359,115835,56728,-82449,-25721
2008-07-17T00:00:00Z,1551.5,1561,1490,1498,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,729.0953,731.405,711.7344,713.6064,192021,-282135,-90114,153194,-37359,115835,56728,-82449,-25721,NaN,NaN,NaN,NaN,NaN,192021,-282135,-90114,153194,-37359,115835,56728,-82449,-25721
2008-07-18T00:00:00Z,1495.75,1511.75,1447,1448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,699.3768,701.616,694.1519999999999,694.1519999999999,192021,-282135,-90114,153194,-37359,115835,56728,-82449,-25721,NaN,NaN,NaN,NaN,NaN,192021,-282135,-90114,153194,-37359,115835,56728,-82449,-25721
2008-07-21T00:00:00Z,1441,1446.5,1401.25,1403,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,192021,-282135,-90114,153194,-37359,115835,56728,-82449,-25721,NaN,NaN,NaN,NaN,NaN,192021,-282135,-90114,153194,-37359,115835,56728,-82449,-25721
2008-07-22T00:00:00Z,1404.5,1424.5,1382.25,1409,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,675.4440000000001,677.6111999999999,669.6648,669.6648,184026,-258411,-74385,141798,-37636,104162,45823,-75600,-29777,NaN,NaN,NaN,NaN,NaN,184026,-258411,-74385,141798,-37636,104162,45823,-75600,-29777
2008-07-23T00:00:00Z,1409,1414.5,1362.5,1384,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,648.9,651.7,643.9248,643.9248,184026,-258411,-74385,141798,-37636,104162,45823,-75600,-29777,NaN,NaN,NaN,NaN,NaN,184026,-258411,-74385,141798,-37636,104162,45823,-75600,-29777
2008-07-24T00:00:00Z,1378.5,1397.5,1356,1373,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,629.8182,668.9235,629.8182,665.3309999999999,184026,-258411,-74385,141798,-37636,104162,45823,-75600,-29777,NaN,NaN,NaN,NaN,NaN,184026,-258411,-74385,141798,-37636,104162,45823,-75600,-29777
2008-07-25T00:00:00Z,1376,1396.5,1358,1386.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,645.6998,650.5808999999999,640.3290000000001,640.3290000000001,184026,-258411,-74385,141798,-37636,104162,45823,-75600,-29777,NaN,NaN,NaN,NaN,NaN,184026,-258411,-74385,141798,-37636,104162,45823,-75600,-29777
2008-07-28T00:00:00Z,1401,1421,1380.25,1396,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,657.7548,665.7869999999999,653.9746,657.2747999999999,184026,-258411,-74385,141798,-37636,104162,45823,-75600,-29777,NaN,NaN,NaN,NaN,NaN,184026,-258411,-74385,141798,-37636,104162,45823,-75600,-29777
2008-07-29T00:00:00Z,1401,1402.75,1351.75,1391,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,643.8924999999999,650.9503,635.904,635.904,175295,-234958,-59663,123526,-36827,86699,47501,-74537,-27036,NaN,NaN,NaN,NaN,NaN,175295,-234958,-59663,123526,-36827,86699,47501,-74537,-27036
2008-07-30T00:00:00Z,1396,1408,1370.25,1405,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,632.684,639.2992,625.232,633.788,175295,-234958,-59663,123526,-36827,86699,47501,-74537,-27036,NaN,NaN,NaN,NaN,NaN,175295,-234958,-59663,123526,-36827,86699,47501,-74537,-27036
2008-07-31T00:00:00Z,1406.5,1417,1387,1404,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,645.104,650.7136,640.412,644.017,175295,-234958,-59663,123526,-36827,86699,47501,-74537,-27036,NaN,NaN,NaN,NaN,NaN,175295,-234958,-59663,123526,-36827,86699,47501,-74537,-27036
2008-08-01T00:00:00Z,1401.5,1409.25,1362.75,1365,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,633.5984000000001,643.546,631.2934,632.6628,175295,-234958,-59663,123526,-36827,86699,47501,-74537,-27036,NaN,NaN,NaN,NaN,NaN,175295,-234958,-59663,123526,-36827,86699,47501,-74537,-27036
2008-08-04T00:00:00Z,1360,1361,1295,1295,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,615.3641,618.6976,612.6973,612.6973,175295,-234958,-59663,123526,-36827,86699,47501,-74537,-27036,NaN,NaN,NaN,NaN,NaN,175295,-234958,-59663,123526,-36827,86699,47501,-74537,-27036
2008-08-05T00:00:00Z,1284.25,1308.75,1251,1269,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,587.8843,593.6416,587.2446,587.2446,176751,-228821,-52070,124220,-38749,85471,42428,-75829,-33401,NaN,NaN,NaN,NaN,NaN,176751,-228821,-52070,124220,-38749,85471,42428,-75829,-33401
2008-08-06T00:00:00Z,1267,1275.5,1199,1222,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,587.7924,588.3438,570.2309,572.7705,176751,-228821,-52070,124220,-38749,85471,42428,-75829,-33401,NaN,NaN,NaN,NaN,NaN,176751,-228821,-52070,124220,-38749,85471,42428,-75829,-33401
2008-08-07T00:00:00Z,1225,1257.25,1222.25,1239,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,572.6798,581.2863,570.503,573.3000000000001,176751,-228821,-52070,124220,-38749,85471,42428,-75829,-33401,NaN,NaN,NaN,NaN,NaN,176751,-228821,-52070,124220,-38749,85471,42428,-75829,-33401
2008-08-08T00:00:00Z,1245,1250.5,1173.5,1180.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,574.1244,575.3876,560.4018,560.4018,176751,-228821,-52070,124220,-38749,85471,42428,-75829,-33401,NaN,NaN,NaN,NaN,NaN,176751,-228821,-52070,124220,-38749,85471,42428,-75829,-33401
2008-08-11T00:00:00Z,1188,1202,1168,1196,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,544.1478,548.9686,544.1478,544.1478,176751,-228821,-52070,124220,-38749,85471,42428,-75829,-33401,NaN,NaN,NaN,NaN,NaN,176751,-228821,-52070,124220,-38749,85471,42428,-75829,-33401
2008-08-12T00:00:00Z,1197.5,1225,1183,1214,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,544.1478,548.9686,541.4388,547.456,176609,-220444,-43835,119663,-42730,76933,41350,-74448,-33098,NaN,NaN,NaN,NaN,NaN,176609,-220444,-43835,119663,-42730,76933,41350,-74448,-33098
2008-08-13T00:00:00Z,1218,1284,1212.5,1284,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,552.097,557.7194,545.6172,552.2456,176609,-220444,-43835,119663,-42730,76933,41350,-74448,-33098,NaN,NaN,NaN,NaN,NaN,176609,-220444,-43835,119663,-42730,76933,41350,-74448,-33098
2008-08-14T00:00:00Z,1297,1307,1241,1274,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,568.5896,572.3468,567.3372,567.3372,176609,-220444,-43835,119663,-42730,76933,41350,-74448,-33098,NaN,NaN,NaN,NaN,NaN,176609,-220444,-43835,119663,-42730,76933,41350,-74448,-33098
2008-08-15T00:00:00Z,1274,1278.25,1204.25,1219,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,567.0654000000001,568.9431000000001,552.24,552.24,176609,-220444,-43835,119663,-42730,76933,41350,-74448,-33098,NaN,NaN,NaN,NaN,NaN,176609,-220444,-43835,119663,-42730,76933,41350,-74448,-33098
2008-08-18T00:00:00Z,1227.75,1289,1226.5,1289,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,567.0899999999999,587.214,567.0899999999999,576.3849,176609,-220444,-43835,119663,-42730,76933,41350,-74448,-33098,NaN,NaN,NaN,NaN,NaN,176609,-220444,-43835,119663,-42730,76933,41350,-74448,-33098
2008-08-19T00:00:00Z,1286.5,1341,1258.25,1276,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,569.3415,580.2159,569.3415,577.5776,175250,-218262,-43012,119378,-45527,73851,41711,-72550,-30839,NaN,NaN,NaN,NaN,NaN,175250,-218262,-43012,119378,-45527,73851,41711,-72550,-30839
2008-08-20T00:00:00Z,1280,1317,1275.5,1300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,593.9036,597.1776,593.2488000000001,593.2488000000001,175250,-218262,-43012,119378,-45527,73851,41711,-72550,-30839,NaN,NaN,NaN,NaN,NaN,175250,-218262,-43012,119378,-45527,73851,41711,-72550,-30839
2008-08-21T00:00:00Z,1304.25,1369.75,1296.5,1348,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,595.7615000000001,609.1132,595.7615000000001,605.7701999999999,175250,-218262,-43012,119378,-45527,73851,41711,-72550,-30839,NaN,NaN,NaN,NaN,NaN,175250,-218262,-43012,119378,-45527,73851,41711,-72550,-30839
2008-08-22T00:00:00Z,1348,1348,1314,1327,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,621.6342999999999,621.6342999999999,608.7536,609.3864,175250,-218262,-43012,119378,-45527,73851,41711,-72550,-30839,NaN,NaN,NaN,NaN,NaN,175250,-218262,-43012,119378,-45527,73851,41711,-72550,-30839
2008-08-25T00:00:00Z,1350,1374.5,1338.5,1347,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,624.2438999999999,631.1952,624.2438999999999,629.811,175250,-218262,-43012,119378,-45527,73851,41711,-72550,-30839,NaN,NaN,NaN,NaN,NaN,175250,-218262,-43012,119378,-45527,73851,41711,-72550,-30839
2008-08-26T00:00:00Z,1344.75,1354.5,1308,1344.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,630.903,637.755,617.3949,617.3949,170738,-208953,-38215,110965,-45042,65923,45968,-73676,-27708,NaN,NaN,NaN,NaN,NaN,170738,-208953,-38215,110965,-45042,65923,45968,-73676,-27708
2008-08-27T00:00:00Z,1347,1371,1327.5,1348,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,633.7209,639.3105,628.7324,631.4232,170738,-208953,-38215,110965,-45042,65923,45968,-73676,-27708,NaN,NaN,NaN,NaN,NaN,170738,-208953,-38215,110965,-45042,65923,45968,-73676,-27708
2008-08-28T00:00:00Z,1347.5,1349,1307,1324,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,626.2475999999999,631.7651999999999,624.6132,625.4829000000001,170738,-208953,-38215,110965,-45042,65923,45968,-73676,-27708,NaN,NaN,NaN,NaN,NaN,170738,-208953,-38215,110965,-45042,65923,45968,-73676,-27708
2008-08-29T00:00:00Z,1324.5,1339,1316.75,1324,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,610.8116,618.7320000000001,608.4508,612.4714,170738,-208953,-38215,110965,-45042,65923,45968,-73676,-27708,NaN,NaN,NaN,NaN,NaN,170738,-208953,-38215,110965,-45042,65923,45968,-73676,-27708
2008-09-02T00:00:00Z,1302,1305,1255,1298.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,583.6569000000001,586.1973,581.1165,581.1165,167145,-205503,-38358,108913,-40848,68065,44115,-73822,-29707,NaN,NaN,NaN,NaN,NaN,167145,-205503,-38358,108913,-40848,68065,44115,-73822,-29707
2008-09-03T00:00:00Z,1304.75,1314,1229,1251.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,574.6068,588.2360000000001,574.6068,586.322,167145,-205503,-38358,108913,-40848,68065,44115,-73822,-29707,NaN,NaN,NaN,NaN,NaN,167145,-205503,-38358,108913,-40848,68065,44115,-73822,-29707
2008-09-04T00:00:00Z,1253.5,1261,1232.25,1235,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,569.78,580.32,569.78,578.46,167145,-205503,-38358,108913,-40848,68065,44115,-73822,-29707,NaN,NaN,NaN,NaN,NaN,167145,-205503,-38358,108913,-40848,68065,44115,-73822,-29707
2008-09-05T00:00:00Z,1230.5,1232,1166.75,1177,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,554.455,558.606,547.339,547.339,167145,-205503,-38358,108913,-40848,68065,44115,-73822,-29707,NaN,NaN,NaN,NaN,NaN,167145,-205503,-38358,108913,-40848,68065,44115,-73822,-29707
2008-09-08T00:00:00Z,1197.5,1199.75,1170,1192,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,549.5028,549.5028,540.4639,540.4639,167145,-205503,-38358,108913,-40848,68065,44115,-73822,-29707,NaN,NaN,NaN,NaN,NaN,167145,-205503,-38358,108913,-40848,68065,44115,-73822,-29707
2008-09-09T00:00:00Z,1189,1204.75,1157,1201,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,524.492,531.3332,524.492,530.7631,175638,-197662,-22024,102432,-48497,53935,42232,-74143,-31911,NaN,NaN,NaN,NaN,NaN,175638,-197662,-22024,102432,-48497,53935,42232,-74143,-31911
2008-09-10T00:00:00Z,1195,1207,1175.25,1178,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,515.1223,530.877,510.6959,524.8178,175638,-197662,-22024,102432,-48497,53935,42232,-74143,-31911,NaN,NaN,NaN,NaN,NaN,175638,-197662,-22024,102432,-48497,53935,42232,-74143,-31911
2008-09-11T00:00:00Z,1175.5,1188,1165,1176,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,513.0957,532.784,513.0957,522.6496,175638,-197662,-22024,102432,-48497,53935,42232,-74143,-31911,NaN,NaN,NaN,NaN,NaN,175638,-197662,-22024,102432,-48497,53935,42232,-74143,-31911
2008-09-12T00:00:00Z,1179.25,1222.5,1178,1202,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,531.0016,533.2904,518.5328000000001,518.5328000000001,175638,-197662,-22024,102432,-48497,53935,42232,-74143,-31911,NaN,NaN,NaN,NaN,NaN,175638,-197662,-22024,102432,-48497,53935,42232,-74143,-31911
2008-09-15T00:00:00Z,1208,1210,1155.25,1179,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,175638,-197662,-22024,102432,-48497,53935,42232,-74143,-31911,NaN,NaN,NaN,NaN,NaN,175638,-197662,-22024,102432,-48497,53935,42232,-74143,-31911
2008-09-16T00:00:00Z,1168.75,1179,1110.25,1124,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,518.8132,523.1684,513.9136,513.9136,179259,-199434,-20175,94377,-43651,50726,45070,-75621,-30551,NaN,NaN,NaN,NaN,NaN,179259,-199434,-20175,94377,-43651,50726,45070,-75621,-30551
2008-09-17T00:00:00Z,1123.5,1144,1107,1139,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,501.99179999999996,508.91949999999997,487.39079999999996,493.0822,179259,-199434,-20175,94377,-43651,50726,45070,-75621,-30551,NaN,NaN,NaN,NaN,NaN,179259,-199434,-20175,94377,-43651,50726,45070,-75621,-30551
2008-09-18T00:00:00Z,1135.75,1151.5,1099.5,1116,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,496.4177,497.98040000000003,462.051,462.993,179259,-199434,-20175,94377,-43651,50726,45070,-75621,-30551,NaN,NaN,NaN,NaN,NaN,179259,-199434,-20175,94377,-43651,50726,45070,-75621,-30551
